code_comptable,code_postal,address,latitude,longitude,wilaya
5115,5010.0,CITE 800 LOGTS,35.3246650695801,6.09431123733521,5
5117,5131.0,CITE TAMACHIT BATNA,35.315502166748,6.10203886032104,5
5120,5143.0,ROUTE HAMLA CITE KECHIDA,35.5501518249512,6.1274528503418,5
5200,5011.0,CENTRE VILLE TAZOULT,35.2857398986816,6.15250396728516,5
5205,5023.0,ROUTE DES RUINESTIMGAD,35.2940216064453,6.28014278411865,5
5307,5026.0,MEDINA CENTRE,35.1831970214844,6.30356788635254,5
5315,5042.0,CITE 1052 LOGTS ARRIS,35.1527061462402,6.22054815292358,5
5400,5013.0,ROUTE RAS EL AIOUN,35.3800010681152,5.53999996185303,5
5402,5032.0,CENTRE VILLE A. DJASSER,35.5132598876953,6.00059700012207,5
5404,5047.0,EL-KSAR,35.4030265808105,5.54054307937622,5
5406,5044.0,M'CIL CENTRE,35.0,5.0,5
5409,5025.0,CENTRE VILLE SERIANA,35.4133262634277,5.11071491241455,5
5420,5034.0,CITE HOUARI-BOUMEDIENE,35.3699989318848,5.53999996185303,5
5421,5030.0,RUE 5 JUILLET,35.3802909851074,5.54223203659058,5
5500,5001.0,CENTRE VILLE BARIKA,35.2306442260742,5.22136497497559,5
5503,5046.0,MERABTINE EL DJEZZAR,35.302661895752,5.1553750038147,5
5504,5037.0,M'DOUKAL CENTRE,35.071117401123,5.10384082794189,5
5600,5002.0,ROUTE DE BISKRA,35.3899993896484,5.90999984741211,5
5605,5027.0,ROUTE DE BARIKA,35.3754196166992,5.57370710372925,5
5700,5004.0,CITE ADMINISTRATIF,35.6916999816895,6.13059997558594,5
5702,5068.0,DJERIAT,35.4245223999023,5.28022813796997,5
5705,5066.0,OULED-SIDI-SLIMANE,35.6110000610352,5.63299989700317,5
5707,5064.0,SEFIANE ROUTE DE BARIKA,35.2616081237793,5.33302879333496,5
5718,5019.0,N'GAOUS CENTRE VILLE,35.3310050964355,5.3641300201416,5
5800,5035.0,TENIET-EL-ABED CENTRE,35.1511116027832,6.11525583267212,5
5814,5036.0,OUED-TAGA CITE NOUVELLE,35.2552375793457,6.24515581130981,5
5900,5015.0,CENTRE VILLE EL-MADHER,35.372501373291,6.22109889984131,5
5902,5062.0,BOULHILET CENTRE,35.4327354431152,6.39397716522217,5
5904,5039.0,CHEMMORA CENTRE,35.4005470275879,6.3839111328125,5
6100,6000.0,PLACE MEDJAHED CHERIF BEJAIA ,36.75,5.06666994094849,6
6120,6134.0,CITE   MEZZAI  ABDELKADER BEJAIA,36.75,5.05670022964478,6
6122,6149.0,CITE TOBAL,36.7501633,5.0715664,6
6201,6007.0,AOKAS CENTRE,36.63330078125,5.25360012054443,6
6203,6017.0,OUED GHIR CENTRE,36.7103996276855,4.97731018066406,6
6209,6066.0,TALA HAMZA,36.7052993774414,5.03754997253418,6
6300,6001.0,RUE  ABDELKADER  SAHNOUNE   N° 12  AKBOU CENTRE,36.4590148925781,5.53347826004028,6
6306,6018.0,BOUDJELLIL CENTRE,36.3339996337891,4.35869979858398,6
6308,6013.0,GUENDOUZE CENTRE,36.3744010925293,4.78888988494873,6
6309,6014.0,IGHIL ALI CENTRE,36.3333015441895,4.46667003631592,6
6312,6010.0,IGHER AMOKRANE,36.5385208129883,4.618323802948,6
6313,6006.0,RUE PRINCIPALE ABDERRAHMANE MIRA  06006,36.3843994140625,4.39927005767822,6
6326,6111.0,BOULEVARD  1er NOV N° 226  AKBOU ,36.4589996337891,4.53340005874634,6
6403,6009.0,BARBACHA CENTRE,36.5728988647461,4.97119998931885,6
6404,6003.0,EL KSEUR CENTRE,36.6845016479492,4.85212993621826,6
6600,6011.0,RUE MOHALI  LARBI  SEDDOUK  06011,36.2248992919922,4.4109001159668,6
6603,6024.0,BENI MAOUCHE CENTRE,36.478099822998,4.63844013214111,6
6700,6004.0,PLACE 8 MAI 1945    KHERRATA,36.4926986694336,5.27758979797363,6
6702,6015.0,BORDJ MIRA  06015  Cne TASKERIOUT  ,36.5475997924805,5.27334976196289,6
6703,6016.0,DARGUINA CENTRE,36.5647010803223,5.3051700592041,6
6708,6012.0,SOUK EL TENINE CENTRE,36.6251983642578,5.33607006072998,6
6800,6005.0,SIDI AICH CENTRE,36.6128997802734,4.68830013275146,6
6801,6019.0,AKABIOU CENTRE,36.6500015258789,4.76667022705078,6
6802,6022.0,CHEMINI CENTRE,36.5999984741211,4.61667013168335,6
6810,6087.0,TIBANE,36.6167984008789,4.64978981018066,6
7100,7000.0,BOULEVARD EMIR AEK BISKRA,34.8525276184082,5.73059320449829,7
7102,7006.0,RUE KHRACHI BRAHIM BISKRA,34.8324928283691,5.72413110733032,7
7103,7016.0,RUE FRERES OUANOUGHI EL ALIA BISKRA,34.8588562011719,5.7418851852417,7
7107,7015.0,CITE 726 LOGTS BISKRA,34.8489379882812,5.70827627182007,7
7110,7017.0,RUE FERAH MELOUD EL ALIA BISKRA,34.8530578613281,5.74099111557007,7
7115,7020.0,UNIVERSITE KHAIDER MED  BISKRA,34.8450584411621,5.74735927581787,7
7118,7086.0,CITE ADMINISTRATIVE EL ALIA,34.8549118041992,5.74883127212524,7
7120,7092.0,HAY EL MOUDJAHIDINE BISKRA,34.8604011535645,5.7178168296814,7
7200,7030.0,RUE BOUDJEMAA MIHOUB EL OUTAYA,35.035472869873,5.59451103210449,7
7204,7025.0,RUE 1ER NOV DJEMMORAH,35.0708198547363,5.84650945663452,7
7205,7008.0,RUE 5 JUILLET EL KANTARA,35.2257347106934,5.710205078125,7
7300,7005.0,ROUTE AIN NAGA SIDI OKBA,34.7501373291016,5.9084267616272,7
7301,7039.0,ROUTE NATIONAL N° 83 AIN-NAGA,35.1223373413086,5.61521100997925,7
7400,7003.0,AV 5 JUILLET TOLGA,34.7315406799316,5.38163185119629,7
7404,7031.0,RUE SELLAMINE AISSA FOUGHALA,34.7176513671875,5.34242105484009,7
7405,7009.0,RUE 1ER NOV 54 LICHANA,34.725700378418,5.43127298355103,7
7406,7033.0,RUE SAHEL SEDIK LIOUA,34.6366386413574,5.40159177780151,7
7410,7035.0,CITE BELKHOUKH OUMACHE,34.6905174255371,5.69819021224976,7
7411,7011.0,RUE CHAIBA ABDEL MADJID OURLAL,34.6561622619629,5.51395606994629,7
8100,8000.0,CENTRE VILLE,31.6165199279785,-2.21463990211487,8
8101,8005.0,BECHAR DJEDID ,31.5631198883057,-2.23414993286133,8
8103,8017.0,HAI RIADHI BECHAR,31.5990619659424,-2.22258496284485,8
8104,8018.0,3 Â°RM  BECHAR ,31.6238460540771,-2.19743490219116,8
8108,8024.0,HAI ENNOUR BECHAR,31.6095542907715,-2.21359491348267,8
8112,8004.0, DEBDABA BECHAR  ,31.6209583282471,-2.204754114151,8
8113,8009.0,CTE LA BARGA BECHAR,31.6109962463379,-2.22422909736633,8
8116,8007.0,HAI EL INARA BECHAR,31.584924697876,-2.2259418964386,8
8121,8008.0,HAI M'RAH BECHAR,31.6075286865234,-2.22057604789734,8
8126,8053.0,ZONE BLEU BECHAR,31.5827617645264,-2.24027609825134,8
8129,8061.0,ROUTE-LAHMAR,31.6385803222656,-2.22277998924255,8
8130,8062.0,CITE AADL BECHAR,31.5756492614746,-2.20777010917664,8
8133,8065.0,HAI EL MONGAR DEBDABA BECHAR,31.61667,-2.21667,8
9100,9000.0,Ave MEKERKEB BEN YOUCEF  BLIDA,36.2831192016602,2.4902400970459,9
9103,9004.0,RUE TAKARLI ABDEREZAK,36.2822608947754,2.4957799911499,9
9105,9046.0,centre hai drieouche,36.2909088134766,2.48304009437561,9
9111,9017.0,CITE BOUNAA MA DJILLALI,36.2858695983887,2.49005007743835,9
9113,9006.0,1ERE REGIOM MILITAIRE,36.280891418457,2.46475005149841,9
9116,9005.0,LOTISSEMENT BEN MOKADEM,36.2948608398438,2.49377989768982,9
9117,9055.0,BAB ERRAHBA BLIDA,36.280158996582,2.49524998664856,9
9204,9015.0,RUE HADDEF MOHAMED,36.2947998046875,2.51536989212036,9
9208,9058.0,CITE 1erMAI 1000 lgts,36.2934417724609,2.51143002510071,9
9300,9011.0,RUE RECHACHE MOHAMED,36.2810096740723,2.37529993057251,9
9303,9041.0,Cité chahid akarmi kouider N°55 beni mouimene el affroun,36.2734985351562,2.3742299079895,9
9304,9024.0,RUE AMRANE AHMED BENI TAMOU,36.3219604492188,2.49323010444641,9
9308,9013.0,RUE MABZOUT RABAH,36.2756614685059,2.41241002082825,9
9313,9014.0,RUE DES FRERES SAIDANI ,36.3322296142578,2.47182011604309,9
9315,9021.0,RUE BEN YEKHLEF ,36.2804183959961,2.41395998001099,9
9400,9002.0,RUE CHAALA OMAR ,36.334789276123,3.09194993972778,9
9403,9012.0,RUE DES FRERES AYADI MEFTAH,36.3711204528809,3.13252997398376,9
9510,9022.0,RUE KHRITLI MOKHTAR,36.3104705810547,2.54212999343872,9
9519,9056.0,ROUTE DE STADE,36.3443489074707,2.54224991798401,9
9521,9074.0,DGSN ,36.3136215209961,2.5416100025177,9
10100,10000.0,AXE FINANCIER CITE GOUIZI SAID BOUIRA nouveau siége UPW,36.3768882751465,3.90021204948425,10
10104,10018.0,CITE DES 280 LOGTS BAT 03 DRAA EL BORDJ,36.3717002868652,3.88930010795593,10
10107,10017.0,CITE 1100 LOGTS BOUIRA ,36.388801574707,3.88170003890991,10
10109,10101.0,CITE 140 LOGTS 10101 BOUIRA,36.3891563415527,3.88670897483826,10
10117,10115.0,RUE GHERBI EL GHEMRAOUI bouira,36.37489,3.902,10
10203,10012.0,BECHLOUL CENTRE,36.3166999816895,4.06666994094849,10
10208,10022.0,EL ESNAM CENTRE,36.3221015930176,4.01189994812012,10
10210,10024.0,HAIZER CENTRE,36.3973999023438,3.99970006942749,10
10216,10007.0,AGHBALOU CENTRE,36.4667015075684,3.34999990463257,10
10218,10008.0,AHL EL KSAR CENTRE,36.2523002624512,4.04129981994629,10
10304,10036.0,DJEBAHIA 10280,36.4776992797852,3.75620007514954,10
10306,10037.0,GUERROUMA 10230,36.4337005615234,3.42490005493164,10
10307,10006.0,ROUTE N° 5 KADIRIA,36.5341987609863,3.68219995498657,10
10321,10026.0,CITE OUALDACHE LAKHDARIA,36.5727005004883,3.5961000919342,10
10324,10098.0,KRICHICHE CITE CNEP LAKHDARIA,36.5657005310059,3.58529996871948,10
10401,10014.0,BORDJ OKHRISS RUE PRINCIPAL 10340,36.081901550293,3.97270011901855,10
10403,10020.0,DIRAH 10370,36.1304016113281,3.57590007781982,10
10407,10040.0,MESDOUR 10341,36.0782012939453,4.06979990005493,10
10414,10028.0,SEG AZZOUZ ROUTE DE BORDJ OKHRIIS 10304,36.1495018005371,3.70499992370605,10
10415,10029.0,RUE MAZANI MOKHTAR 10029,36.1484985351562,3.69050002098083,10
10500,10005.0,ROUTE MIHOUBI BRAHIM AIN BESSAM,36.2921981811523,3.67030000686646,10
10503,10013.0,PLACE ZOUBIRI BOUAZA 10440,36.2626991271973,3.58459997177124,10
10504,10023.0,RUE PRINCIPAL 10490,36.2187995910645,3.81520009040833,10
10508,10042.0,RAOURAOUA 10460,36.2355003356934,3.644700050354,10
10517,10107.0,ROUTE DE SOUK EL KHEMIS ,36.2048988342285,3.8092999458313,10
11100,11000.0,CITE EL HOFRA,22.7833309173584,5.51666688919067,11
11107,11002.0,CITE IN KOUF,22.7666702270508,5.53333282470703,11
11110,11025.0,CENTRE VILLE ,22.7833309173584,5.80000019073486,11
11200,11003.0,IN AMGUIL,23.6833305358887,5.13333320617676,11
12100,12000.0,CITE DJEBEL  EL DJORF ,35.4257278442383,8.11285209655762,12
12107,12028.0,CITE 414 LOGEMENT TEBESSA,35.4079513549805,8.10471057891846,12
12112,12007.0,Cité 600 logts TEBESSA,35.4204597473145,8.07547283172607,12
12113,12004.0,BOULVARD ELAMIR ABD ELKADER,35.4046592712402,8.11928844451904,12
12116,12060.0,Boulevard Chadli ben djedid Tébessa,35.4274864196777,8.09327983856201,12
12117,12061.0,CITE ADDL TEBESSA,35.394359588623,8.11105155944824,12
12122,12071.0,AEROPORT CHEIKH LARBI TEBESSI,35.429012,8.123231,12
12200,12006.0,CENTRE VILLE EL KOUIF,35.4963684082031,8.31890964508057,12
12201,12019.0,CENTRE VILLE BEKKARIA,35.376594543457,8.24047470092773,12
12203,12014.0,CITE 54 LOG EL MA LABIOD,35.2085189819336,8.16938209533691,12
12205,12016.0,CENTRE VILLE HAMMAMET,35.4484596252441,7.95350694656372,12
12402,12008.0,Centre-ville Ain Zerga,35.6483764648438,8.25893020629883,12
12403,12012.0,Cité Chahid Guenez Hafnaoui Boukhadra,35.747631072998,8.03385734558105,12
12406,12017.0,CENTRE VILLE MORSOTT,35.6692543029785,8.00775814056396,12
12407,12003.0,Cité Ben Badis OUENZA,35.9521217346191,8.13229656219482,12
13105,13007.0,RUE LARBI BEN M'HIDI TLEMCEN CERISIERS,34.5243492126465,1.19160997867584,13
13109,13103.0,UNIVERSITE ABOU BAKR BELKAID CITE KIFFANE,34.895329,-1.330204,13
13110,13108.0,BEL HORIZON,34.8794762,-1.3265588,13
13111,13093.0,RUE BOUKLI HACENE DJILALI,34.877466,-1.310015,13
13200,13016.0,CITE 1060 LOGTS,34.5257606506348,1.20559000968933,13
13204,13012.0,HAI EL ENNASR,36.74395,3.083627,13
13205,13008.0,RUE DE LA POSTE,36.7510154,2.9817783,13
13207,13010.0,BD DE LA REPUBLIQUE ,34.8542088,5.7309247,13
13236,13119.0,BOULEVARD DE L'INDEPENDACE CHETOUANE CENTRE,33.900433,-5.505051,13
13304,13031.0,HAI CHOUHADA,34.15607025,5.811975674021311,13
13404,13036.0,RUE HACHMAOUI MOHAMED,35.188535,-0.619149,13
13508,13020.0,RUE DE LA MOSQUEE,36.7783105,2.9733897,13
13509,13046.0,RUE ACHI AHMED SOUANI,35.76423,-5.8257,13
13510,13047.0,ROUTE PRINCIPALE,36.836715,6.63702,13
13600,13005.0,RUE LARBI BEN MHIDI ,36.2839147,7.9530754,13
13601,13013.0,1ER NOVEMBRE 1954,36.4514263,6.2626973,13
13602,13025.0,RUE SAYAH BOUKHARI ,36.370594,3.900138,13
13604,13009.0,RUE 1ER NOVEMBRE 1954,35.304351,-1.382646,13
13605,13015.0,RUE 18 FEVRIER HONAINE,35.17577,-1.65514,13
13700,13004.0,RUE DE L'INDEPENDANCE,36.7695889,3.000678,13
13703,13035.0,RUE DJERIEF AEK,36.077245,4.758123,13
13708,13018.0,CITE BEN BADIS,33.813927500000005,2.867196650000003,13
14100,14000.0,BOULEVARD DU 1ER NOVEMBRE ,36.7515264,3.4753723,14
14103,14021.0,CITE KARMAN,36.73337,3.279878,14
14104,14035.0,CITE DES 500 LOGEMENTS,35.3521995544434,1.31700003147125,14
14105,14036.0,HAI EL MANAR ,35.3450012207031,1.31889998912811,14
14106,14031.0,RUE CHADLI HABIB,35.3856010437012,1.31610000133514,14
14110,14016.0,BD BOUABDELLI BOUABDELLAH,35.3713989257812,1.32152199745178,14
14112,14006.0,CITE BELLE VUE TIARET,35.37103,1.31699,14
14114,14073.0,AADL ROUTE D'ALGER,36.6461544,2.7745945,14
14200,14010.0,RUE DE LA VOCTOIRE,36.66694,3.052403,14
14202,14040.0,RUE DU 1ER NOVEMBRE ,35.3562507629395,1.50463199615479,14
14203,14041.0,RUE BENAICHA AHMED,35.391898,0.129953,14
14211,14012.0,RUE  DU 05 JUILLET,36.4764601,2.8342603,14
14212,14025.0,RUE OMRISSI BELKACEM,35.255199432373,1.23370003700256,14
14215,14005.0,RUE CAPITAINE BOUCIF,35.3727144,1.3201111,14
14300,14003.0,BOULEVARD SI ABDELGHANI,35.1841173,1.5040629,14
14304,14013.0,RUE MANSOUR MED,35.898998260498,1.23860001564026,14
14312,14066.0,CITE SAFA ABDELKADER,36.73218,3.182413,14
14412,14011.0,ROUTE DE TIARET,35.1919154,1.4867373,14
14500,14001.0,CITE POLICIERE FRENDA,35.0617980957031,1.04589998722076,14
14501,14008.0,BOULEVARD DES MARTYRS,35.4599990844727,0.553200006484985,14
14515,14050.0,RUE PRINCIPALE,35.3520011901855,1.33000004291534,14
14517,14080.0,"Aïn Kermes, daïra Aïn Kermes, RADP",34.897954,1.108023,14
15100,15000.0,BD COLONNEL AMIROUCHE T O,36.4246597290039,4.24037981033325,15
15101,15008.0,RUE CHIKHI AMAR ,36.4275741577148,4.3120698928833,15
15111,15007.0,NVLLE VILLE,36.4154739379883,4.25219011306763,15
15202,15011.0,BENI DOUALA CENTRE,36.3710670471191,4.45783519744873,15
15305,15013.0,AVENUE DU 20 AOUT,36.3225402832031,4.2210807800293,15
15306,15015.0,OUACIF CENTRE,36.3126907348633,4.12170791625977,15
15309,15053.0,YATEFFANE,36.3393096923828,4.15185546875,15
15407,15009.0,BD COLONEL MOHAND OULHADI,36.6077995300293,4.47620010375977,15
15417,15038.0,RUE BOUDJEROUNA  SAID,36.5833015441895,4.41666984558105,15
15418,15040.0,IZARAZENE,36.475643157959,4.14489221572876,15
15419,15014.0,MEKLA CENTRE,36.4196090698242,4.16436004638672,15
15517,15042.0,RUE NATIONAL N° 30,36.3239364624023,4.02798938751221,15
15603,15030.0,BENI YENNI,36.3425750732422,4.1240382194519,15
15710,15069.0,IFLISSEN,36.5213394165039,4.13134813308716,15
15711,15041.0,RUE 8 MAI 1945,36.4728660583496,4.03459692001343,15
15719,15048.0,ROUTE DU CEM,36.4612197875977,4.10518407821655,15
15801,15063.0,AIT TOUDERT,36.5200996398926,4.18511009216309,15
16123,16040.0, CITé CLAIRVAL ROSTOMIA  ,36.7705841064453,3.00844502449036,16
16216,16129.0,CITE FRERES ACHOURI DAR EL BEIDA,36.723765,3.212943,16
16217,16154.0,"CITE AADL EL MOUSALAHA B,E,Z 5 JUILLET",36.734078,2.993778,16
16303,16027.0,BOULVARD BELARBI BARAKI,36.774736,3.060156,16
16321,16139.0,01 RUE MOHAMED BELARBI BARAKI,36.668986,3.094076,16
16404,16032.0,RUE LAMARI Bouzareah,36.791015625,3.01937508583069,16
16405,16043.0,CITE ABDELKADER GADOUCHE,36.6042633056641,2.98692393302917,16
16406,16047.0,RUE DE LA POSTE,36.7508544921875,2.98159003257751,16
16408,16028.0,"33, RUE MOSTAPHA KHALEF",36.7605323791504,3.01522588729858,16
16409,16089.0,15 RUE  DES VALOIS,36.7605323791504,3.00876092910767,16
16412,16044.0,RUE BRAHIM HADJESS (ROUTE PRINCIPALE DE BENI MESSOUS),36.7819175720215,2.98209404945374,16
16419,16177.0,HOTEL MILITAIRE BENI MESSOUSS,36.7731056213379,2.99623894691467,16
16421,16138.0,118 BD ALI KHODJA,36.769221,3.026757,16
16433,16243.0,CITE AADL 649 LOGTS  LOT 16 W 9 ( co1 co2),36.741717,2.953241,16
16703,16069.0,06 RUE AHCENE DJENKI,36.790612,3.060641,16
16709,16045.0,RUE BOUDELLA RAMDANE,36.6672019958496,3.04601693153381,16
16710,16099.0,ROUTE DE KOLEA ,36.6312446594238,2.94583702087402,16
16712,16061.0,ROUTE DAR BEIDA SIDI MOUSSA,36.721623,3.207065,16
16723,16226.0,cité  OPGI3216 logts CHAIBIA OULED CHBEL,36.6257286071777,2.98970699310303,16
16800,16014.0,RUE MEZALI CHERIF BT PTT,36.7694396972656,2.90529894828796,16
16805,16113.0,LOTISSEMENT AMARA 2,36.7640495300293,2.94440293312073,16
16808,16104.0,07 RUE DE LA MAIRIE EL ACHOUR,36.7123680114746,2.97538900375366,16
16809,16106.0,RUE BOUDJEMAA KHELIL,36.7419013977051,2.99593901634216,16
16810,16050.0,rue Boudjemaa Temim,36.7120475769043,2.99816203117371,16
16811,16049.0,RUE DES FRERES MAHDI,36.7997016906738,3.24720001220703,16
16812,16119.0,CITE SOUALMIA,36.6475944519043,2.97151708602905,16
16814,16081.0,RUE BOUDJNAH ARAB ,36.6959915161133,2.97052597999573,16
16820,16063.0, Rue1 ER NOVEMBRE,36.7130432128906,2.83560800552368,16
16823,16018.0,99 RUE COLONNEL SI M'HAMED,36.7946853637695,2.90712690353394,16
16825,16120.0,CITE 11 DECEMBRE ,36.6751670837402,2.88165903091431,16
16827,16098.0,RESIDENCE D'ETAT CLUB DES PINS,36.7688369750977,2.88508105278015,16
16830,16093.0,RUE MERZOUG MUSTAFA BEN ALI,36.756763458252,2.85721802711487,16
16832,16121.0,RUE BRAHIMI BOUKHARI,36.6805305480957,2.90615510940552,16
16833,16097.0,RUE MOHAMED SAID DJAOUT ,36.7071723937988,2.9223940372467,16
16843,16175.0,CITE AADL OULED FAYET,36.719425201416,2.9544689655304,16
16844,16181.0,CITE 1839 LOGTS AADL,36.7296295166016,3.00691199302673,16
16851,16201.0,"CITE AADL DE LA NOUVELLE VILLE DE SIDI ABDELLAH,MAHALMA",36.679630279541,2.88049006462097,16
16852,16202.0,"LA CITE 1067 LOGEMENTS LPP DE SIDI ABDELLAH,MAHALMA",36.6804084777832,2.88627505302429,16
16856,16225.0,cité 1000 logts BELLE VUE AIN BENIAN,36.7874336242676,2.91686010360718,16
16905,16115.0,RUE PRINCIPALE EL MARSA,36.789051,3.053979,16
16907,16017.0,"10, RUE COLONEL AMIROUCHE, ROUIBA",36.702756,3.025388,16
17101,17028.0,CITE AIN CHIH  DJELFA ,34.679988,3.250024,17
17200,17020.0, CENTRE VILLE EL IDRISSIA,34.44542,2.52749,17
17202,17015.0,RUE ABDELAZIZ EL HADJ   CHAREF,36.710184,2.994332,17
17302,17056.0,Rue 1er  Novebre   centre ville HASSI FDOUL,36.817099,3.01344,17
17320,17071.0,centre  Ville  HAD SAHARY,35.35056,3.36528,17
17500,17003.0,CITE   1ER Novembre MESSAAD,34.15429,3.50309,17
17510,17021.0,1 ER Novembre  FEID EL BOTMA,36.769953,3.001993,17
17522,17034.0,PLACE  EMIR     A E K  MESSAAD,36.767623,2.957922,17
18100,18000.0,RUE DE 1ER NOV,36.7541580200195,6.27583312988281,18
18101,18013.0,RUE ZIGHOUD YOUCEF,36.8131294250488,5.77481985092163,18
18102,18014.0,ROUTE DE LA SOUMMAM,36.8217697143555,5.75488996505737,18
18109,18012.0,RUE DES FRERES BOUCHAIR,36.8081283569336,5.75650978088379,18
18200,18006.0,RUE EMIR AEK,36.660530090332,5.79025983810425,18
18208,18031.0,RUE 08 MAI 1945,36.5791206359863,5.88429021835327,18
18211,18015.0,RUE CHIKIROU MOUHAMED,36.7718124389648,5.81151437759399,18
18221,18040.0,CITE ANDREU,36.7925109863281,5.66054010391235,18
